Hub,Spoke,date,Device sample,Value,Overlap index
San Mateo,San Benito,2/17/20,3786,0.010570614,118.2459574
San Mateo,San Francisco,2/17/20,26842,0.413678839,106.9466228
San Mateo,San Joaquin,2/17/20,26636,0.028729538,117.2772964
San Mateo,Santa Clara,2/17/20,55426,0.273775598,106.3809009
San Mateo,Santa Cruz,2/17/20,7413,0.024090397,137.9993639
San Mateo,Solano,2/17/20,21110,0.05175956,122.1497827
San Mateo,Sonoma,2/17/20,13031,0.020445358,112.4656388
San Mateo,Yolo,2/17/20,13522,0.034296507,129.487389
Santa Clara,Alameda,2/17/20,57621,0.201764515,111.7092407
Santa Clara,Contra Costa,2/17/20,42075,0.064121531,117.857728
Santa Clara,Marin,2/17/20,8568,0.015444015,135.9739332
Santa Clara,Napa,2/17/20,8497,0.005160033,113.5878072
Santa Clara,Sacramento,2/17/20,52627,0.025800166,119.3982148
Santa Clara,San Benito,2/17/20,3786,0.045917079,114.9045622
Santa Clara,San Francisco,2/17/20,26842,0.055244831,116.2100192
Santa Clara,San Joaquin,2/17/20,26636,0.036318695,110.1854469
Santa Clara,San Mateo,2/17/20,30178,0.149063616,108.492505
Santa Clara,Santa Cruz,2/17/20,7413,0.054432938,123.969485
Santa Clara,Solano,2/17/20,21110,0.027387869,123.7223721
Santa Clara,Sonoma,2/17/20,13031,0.007631797,133.7619519
Santa Clara,Yolo,2/17/20,13522,0.019232851,127.484723
Santa Cruz,Alameda,2/17/20,57621,0.13719142,124.3364813
Santa Cruz,Contra Costa,2/17/20,42075,0.06205315,125.4745908
Santa Cruz,Marin,2/17/20,8568,0.013085121,109.3461918
Santa Cruz,Napa,2/17/20,8497,0.004181843,119.9063302
Santa Cruz,Sacramento,2/17/20,52627,0.026170241,108.1196721
Santa Cruz,San Benito,2/17/20,3786,0.073384595,107.5054284
Santa Cruz,San Francisco,2/17/20,26842,0.045865372,133.6495235
Santa Cruz,San Joaquin,2/17/20,26636,0.033319844,109.5332089
Santa Cruz,San Mateo,2/17/20,30178,0.098070956,129.8444942
Santa Cruz,Santa Clara,2/17/20,55426,0.406987724,114.0243004
Santa Cruz,Solano,2/17/20,21110,0.024281667,108.3850503
Santa Cruz,Sonoma,2/17/20,13031,0.004991232,98.29157337
Santa Cruz,Yolo,2/17/20,13522,0.017401862,107.9258557
Solano,Alameda,2/17/20,57621,0.256371388,113.0892256
Solano,Contra Costa,2/17/20,42075,0.379156798,109.783394
Solano,Marin,2/17/20,8568,0.048934154,110.8111444
Solano,Napa,2/17/20,8497,0.288536239,107.9102425
Solano,Sacramento,2/17/20,52627,0.285125533,110.0223254
Solano,San Benito,2/17/20,3786,0.005873993,109.5251875
Solano,San Francisco,2/17/20,26842,0.12074846,119.754909
Solano,San Joaquin,2/17/20,26636,0.039933681,102.9996224
Solano,San Mateo,2/17/20,30178,0.073993368,119.3856689
Solano,Santa Clara,2/17/20,55426,0.071909048,118.7255531
Solano,Santa Cruz,2/17/20,7413,0.008526765,113.3838181
Solano,Sonoma,2/17/20,13031,0.079109427,104.615931
Solano,Yolo,2/17/20,13522,0.337091426,107.8644478
Sonoma,Alameda,2/17/20,57621,0.085565191,114.9655829
Sonoma,Contra Costa,2/17/20,42075,0.100145806,112.0346843
Sonoma,Marin,2/17/20,8568,0.239352314,108.8951824
Sonoma,Napa,2/17/20,8497,0.13206968,104.9360523
Sonoma,Sacramento,2/17/20,52627,0.054869158,107.7276891
Sonoma,San Benito,2/17/20,3786,0.002378943,88.96818442
Sonoma,San Francisco,2/17/20,26842,0.096999463,112.241851
Sonoma,San Joaquin,2/17/20,26636,0.014580615,103.8967056
Sonoma,San Mateo,2/17/20,30178,0.04734863,110.6506389
Sonoma,Santa Clara,2/17/20,55426,0.032461054,129.5531907
Sonoma,Santa Cruz,2/17/20,7413,0.002839383,103.7792222
Sonoma,Solano,2/17/20,21110,0.128155936,105.3987373
Sonoma,Yolo,2/17/20,13522,0.059243343,108.7465686
Yolo,Alameda,2/17/20,57621,0.233915101,119.5454519
Yolo,Contra Costa,2/17/20,42075,0.285164916,117.0923928
Yolo,Marin,2/17/20,8568,0.039343292,120.7771179
Yolo,Napa,2/17/20,8497,0.188137849,116.4309845
Yolo,Sacramento,2/17/20,52627,0.649386185,105.2349092
Yolo,San Benito,2/17/20,3786,0.004585121,99.56909337
Yolo,San Francisco,2/17/20,26842,0.119213134,126.7292267
Yolo,San Joaquin,2/17/20,26636,0.051693536,101.9152845
Yolo,San Mateo,2/17/20,30178,0.076541932,128.4587977
Yolo,Santa Clara,2/17/20,55426,0.078834492,124.1761887
Yolo,Santa Cruz,2/17/20,7413,0.009540009,114.66949
Yolo,Solano,2/17/20,21110,0.526253513,109.5564507
Yolo,Sonoma,2/17/20,13031,0.057092146,109.6793473
Alameda,did not enter other counties,2/17/20,57621,0.420489058,92.39437182
Contra Costa,did not enter other counties,2/17/20,42075,0.468663102,92.31637163
Marin,did not enter other counties,2/17/20,8568,0.308473389,83.88672991
Napa,did not enter other counties,2/17/20,8497,0.211721784,90.15224298
Sacramento,did not enter other counties,2/17/20,52627,0.742793623,98.05490629
San Benito,did not enter other counties,2/17/20,3786,0.298732171,90.92552391
San Francisco,did not enter other counties,2/17/20,26842,0.310669846,90.13727648
San Joaquin,did not enter other counties,2/17/20,26636,0.603093558,96.22545698
San Mateo,did not enter other counties,2/17/20,30178,0.336967327,90.39874799
Santa Clara,did not enter other counties,2/17/20,55426,0.629109082,94.71467823
Santa Cruz,did not enter other counties,2/17/20,7413,0.556454877,91.16023199
Solano,did not enter other counties,2/17/20,21110,0.35286594,91.3613613
Sonoma,did not enter other counties,2/17/20,13031,0.66050188,96.94930022
Yolo,did not enter other counties,2/17/20,13522,0.218976483,86.16963956
Alameda,Contra Costa,2/18/20,42385,0.308002465,106.1240004
Alameda,Marin,2/18/20,7893,0.031217537,132.4607106
Alameda,Napa,2/18/20,7764,0.037221586,134.6826613
Alameda,Sacramento,2/18/20,53001,0.063227397,160.726138
Alameda,San Benito,2/18/20,3886,0.010652346,167.7062482
Alameda,San Francisco,2/18/20,24612,0.126137864,93.46147044
Alameda,San Joaquin,2/18/20,27200,0.11316137,117.3841361
Alameda,San Mateo,2/18/20,29318,0.113090941,98.98348008
Alameda,Santa Clara,2/18/20,54869,0.184382428,110.5022248
Alameda,Santa Cruz,2/18/20,7163,0.016990932,190.7918287
Alameda,Solano,2/18/20,20644,0.090148781,138.6902383
Alameda,Sonoma,2/18/20,12748,0.01656836,145.1416477
Alameda,Yolo,2/18/20,13775,0.054599877,160.2657445
Contra Costa,Alameda,2/18/20,56795,0.412716763,104.2746637
Contra Costa,Marin,2/18/20,7893,0.049663796,124.177142
Contra Costa,Napa,2/18/20,7764,0.06601392,125.3594042
Contra Costa,Sacramento,2/18/20,53001,0.084982895,145.8830947
Contra Costa,San Benito,2/18/20,3886,0.007408281,179.9250229
Contra Costa,San Francisco,2/18/20,24612,0.099657898,97.94814302
Contra Costa,San Joaquin,2/18/20,27200,0.05136251,119.7818586
Contra Costa,San Mateo,2/18/20,29318,0.064338799,113.8228906
Contra Costa,Santa Clara,2/18/20,54869,0.076159019,138.6298535
Contra Costa,Santa Cruz,2/18/20,7163,0.009767606,202.4919077
Contra Costa,Solano,2/18/20,20644,0.178907632,125.8547884
Contra Costa,Sonoma,2/18/20,12748,0.027462546,137.5169135
Contra Costa,Yolo,2/18/20,13775,0.089819512,155.6701986
Marin,Alameda,2/18/20,56795,0.224629418,127.0653452
Marin,Contra Costa,2/18/20,42385,0.266692006,120.8259762
Marin,Napa,2/18/20,7764,0.106550108,126.6784518
Marin,Sacramento,2/18/20,53001,0.058152794,152.4375199
Marin,San Benito,2/18/20,3886,0.009375396,186.9278654
Marin,San Francisco,2/18/20,24612,0.332699861,110.3004748
Marin,San Joaquin,2/18/20,27200,0.029393133,137.3176104
Marin,San Mateo,2/18/20,29318,0.148739389,123.8094917
Marin,Santa Clara,2/18/20,54869,0.081337894,153.1181143
Marin,Santa Cruz,2/18/20,7163,0.008868618,164.624877
Marin,Solano,2/18/20,20644,0.124160649,122.6555338
Marin,Sonoma,2/18/20,12748,0.361206132,116.1968631
Marin,Yolo,2/18/20,13775,0.064487521,159.828786
Napa,Alameda,2/18/20,56795,0.272282329,125.2888168
Napa,Contra Costa,2/18/20,42385,0.360381247,118.0929017
Napa,Marin,2/18/20,7893,0.108320453,122.7319617
Napa,Sacramento,2/18/20,53001,0.243044822,133.0925674
Napa,San Benito,2/18/20,3886,0.004379186,161.292778
Napa,San Francisco,2/18/20,24612,0.176713035,130.6124373
Napa,San Joaquin,2/18/20,27200,0.032457496,108.0554569
Napa,San Mateo,2/18/20,29318,0.101622875,134.7762173
Napa,Santa Clara,2/18/20,54869,0.033745492,130.3968674
Napa,Santa Cruz,2/18/20,7163,0.002318393,123.0925972
Napa,Solano,2/18/20,20644,0.687789799,105.555036
Napa,Sonoma,2/18/20,12748,0.211746522,111.1919836
Napa,Yolo,2/18/20,13775,0.284775889,134.5882313
Sacramento,Alameda,2/18/20,56795,0.067753439,160.6410573
Sacramento,Contra Costa,2/18/20,42385,0.067960982,147.8298273
Sacramento,Marin,2/18/20,7893,0.008660214,157.8672288
Sacramento,Napa,2/18/20,7764,0.035603102,142.5080455
Sacramento,San Benito,2/18/20,3886,0.00333956,178.8402235
Sacramento,San Francisco,2/18/20,24612,0.022452407,158.3453092
Sacramento,San Joaquin,2/18/20,27200,0.08877191,119.348377
Sacramento,San Mateo,2/18/20,29318,0.016282712,157.3818794
Sacramento,Santa Clara,2/18/20,54869,0.030131507,183.3648831
Sacramento,Santa Cruz,2/18/20,7163,0.004792362,205.4009051
Sacramento,Solano,2/18/20,20644,0.103809362,132.2172383
Sacramento,Sonoma,2/18/20,12748,0.013169563,143.5857578
Sacramento,Yolo,2/18/20,13775,0.160355465,112.3819987
San Benito,Alameda,2/18/20,56795,0.155687082,145.0057127
San Benito,Contra Costa,2/18/20,42385,0.080802882,159.5365521
San Benito,Marin,2/18/20,7893,0.019042717,170.100456
San Benito,Napa,2/18/20,7764,0.008749357,147.8269692
San Benito,Sacramento,2/18/20,53001,0.045548121,156.3821554
San Benito,San Francisco,2/18/20,24612,0.040658775,149.7585178
San Benito,San Joaquin,2/18/20,27200,0.065105507,130.4991891
San Benito,San Mateo,2/18/20,29318,0.081832218,131.1436499
San Benito,Santa Clara,2/18/20,54869,0.686052496,112.9059537
San Benito,Santa Cruz,2/18/20,7163,0.140247041,106.1015211
San Benito,Solano,2/18/20,20644,0.035769429,149.5985145
San Benito,Sonoma,2/18/20,12748,0.013124035,172.7057499
San Benito,Yolo,2/18/20,13775,0.023417396,160.3182357
San Francisco,Alameda,2/18/20,56795,0.291077523,100.8797493
San Francisco,Contra Costa,2/18/20,42385,0.171623598,107.3980785
San Francisco,Marin,2/18/20,7893,0.106695921,123.5898254
San Francisco,Napa,2/18/20,7764,0.055745165,148.5469801
San Francisco,Sacramento,2/18/20,53001,0.048350398,166.8333357
San Francisco,San Benito,2/18/20,3886,0.006419633,180.69965
San Francisco,San Joaquin,2/18/20,27200,0.023403218,125.1553851
San Francisco,San Mateo,2/18/20,29318,0.451934016,107.8712289
San Francisco,Santa Clara,2/18/20,54869,0.099382415,117.1904105
San Francisco,Santa Cruz,2/18/20,7163,0.010563953,186.1292914
San Francisco,Solano,2/18/20,20644,0.083942792,142.7871972
San Francisco,Sonoma,2/18/20,12748,0.04014302,135.8069848
San Francisco,Yolo,2/18/20,13775,0.053104177,167.8181776
San Joaquin,Alameda,2/18/20,56795,0.236286765,112.3485622
San Joaquin,Contra Costa,2/18/20,42385,0.080036765,116.6320649
San Joaquin,Marin,2/18/20,7893,0.008529412,137.4806126
San Joaquin,Napa,2/18/20,7764,0.009264706,111.9923108
San Joaquin,Sacramento,2/18/20,53001,0.172977941,114.3623241
San Joaquin,San Benito,2/18/20,3886,0.009301471,147.8239355
San Joaquin,San Francisco,2/18/20,24612,0.021176471,111.9702092
San Joaquin,San Mateo,2/18/20,29318,0.027279412,112.4678268
San Joaquin,Santa Clara,2/18/20,54869,0.076875,132.4317684
San Joaquin,Santa Cruz,2/18/20,7163,0.010477941,190.1039681
San Joaquin,Solano,2/18/20,20644,0.029154412,109.0141299
San Joaquin,Sonoma,2/18/20,12748,0.007647059,126.8753873
San Joaquin,Yolo,2/18/20,13775,0.025735294,102.0717382
San Mateo,Alameda,2/18/20,56795,0.219080428,103.6311082
San Mateo,Contra Costa,2/18/20,42385,0.09301453,120.7040333
San Mateo,Marin,2/18/20,7893,0.040043659,134.3211401
San Mateo,Napa,2/18/20,7764,0.026911795,149.5019829
San Mateo,Sacramento,2/18/20,53001,0.029435841,162.6388075
San Mateo,San Benito,2/18/20,3886,0.010846579,159.0668418
San Mateo,San Francisco,2/18/20,24612,0.3793915,104.8741703
San Mateo,San Joaquin,2/18/20,27200,0.025308684,122.4992447
San Mateo,Santa Clara,2/18/20,54869,0.259021761,96.54148729
San Mateo,Santa Cruz,2/18/20,7163,0.018350501,151.1213434
San Mateo,Solano,2/18/20,20644,0.046046797,149.6613107
San Mateo,Sonoma,2/18/20,12748,0.016406303,136.3547666
San Mateo,Yolo,2/18/20,13775,0.028821884,161.8388011
Santa Clara,Alameda,2/18/20,56795,0.190854581,114.8768667
Santa Clara,Contra Costa,2/18/20,42385,0.058831034,145.3036103
Santa Clara,Marin,2/18/20,7893,0.011700596,163.2584049
Santa Clara,Napa,2/18/20,7764,0.00477501,144.51741
Santa Clara,Sacramento,2/18/20,53001,0.029105688,187.8398264
Santa Clara,San Benito,2/18/20,3886,0.048588456,139.6351639
Santa Clara,San Francisco,2/18/20,24612,0.044578906,113.5837507
Santa Clara,San Joaquin,2/18/20,27200,0.03810895,142.3520696
Santa Clara,San Mateo,2/18/20,29318,0.138402377,96.07350925
Santa Clara,Santa Cruz,2/18/20,7163,0.052251727,146.8480391
Santa Clara,Solano,2/18/20,20644,0.029506643,179.2082607
Santa Clara,Sonoma,2/18/20,12748,0.006269478,172.5798972
Santa Clara,Yolo,2/18/20,13775,0.02161512,187.1249929
Santa Cruz,Alameda,2/18/20,56795,0.134720089,177.7502633
Santa Cruz,Contra Costa,2/18/20,42385,0.057797012,191.9301621
Santa Cruz,Marin,2/18/20,7893,0.009772442,156.7492261
Santa Cruz,Napa,2/18/20,7764,0.002512914,118.9172992
Santa Cruz,Sacramento,2/18/20,53001,0.035460003,193.0458312
Santa Cruz,San Benito,2/18/20,3886,0.076085439,114.4318137
Santa Cruz,San Francisco,2/18/20,24612,0.036297641,164.5803892
Santa Cruz,San Joaquin,2/18/20,27200,0.039787798,182.0866038
Santa Cruz,San Mateo,2/18/20,29318,0.075108195,132.2280948
Santa Cruz,Santa Clara,2/18/20,54869,0.400251291,128.5214402
Santa Cruz,Solano,2/18/20,20644,0.026804412,180.3866149
Santa Cruz,Sonoma,2/18/20,12748,0.004607008,149.5053622
Santa Cruz,Yolo,2/18/20,13775,0.02233701,188.8433555
Solano,Alameda,2/18/20,56795,0.248013951,128.0021421
Solano,Contra Costa,2/18/20,42385,0.367322224,117.3806239
Solano,Marin,2/18/20,7893,0.04747142,117.5465275
Solano,Napa,2/18/20,7764,0.2586708,104.4118854
Solano,Sacramento,2/18/20,53001,0.266518117,121.7423957
Solano,San Benito,2/18/20,3886,0.006733191,161.630822
Solano,San Francisco,2/18/20,24612,0.100077504,123.7755879
Solano,San Joaquin,2/18/20,27200,0.038413098,103.9857118
Solano,San Mateo,2/18/20,29318,0.065394303,133.7075343
Solano,Santa Clara,2/18/20,54869,0.078424724,164.0309801
Solano,Santa Cruz,2/18/20,7163,0.009300523,183.2000464
Solano,Sonoma,2/18/20,12748,0.077795001,118.3360091
Solano,Yolo,2/18/20,13775,0.33181554,121.2399999
Sonoma,Alameda,2/18/20,56795,0.0738155,139.8194626
Sonoma,Contra Costa,2/18/20,42385,0.091308441,134.2414707
Sonoma,Marin,2/18/20,7893,0.223642924,116.367485
Sonoma,Napa,2/18/20,7764,0.128961406,115.1860337
Sonoma,Sacramento,2/18/20,53001,0.054753687,138.3478123
Sonoma,San Benito,2/18/20,3886,0.004000628,189.4550697
Sonoma,San Francisco,2/18/20,24612,0.077502353,122.2978642
Sonoma,San Joaquin,2/18/20,27200,0.016316285,126.8693576
Sonoma,San Mateo,2/18/20,29318,0.037731409,126.0120449
Sonoma,Santa Clara,2/18/20,54869,0.026984625,162.7420245
Sonoma,Santa Cruz,2/18/20,7163,0.002588641,157.8606317
Sonoma,Solano,2/18/20,20644,0.125980546,123.6000612
Sonoma,Yolo,2/18/20,13775,0.057734547,141.1293434
Yolo,Alameda,2/18/20,56795,0.225117967,150.8028202
Yolo,Contra Costa,2/18/20,42385,0.276370236,148.2250784
Yolo,Marin,2/18/20,7893,0.036950998,155.8641459
Yolo,Napa,2/18/20,7764,0.160508167,134.6774686
Yolo,Sacramento,2/18/20,53001,0.616987296,103.7294823
Yolo,San Benito,2/18/20,3886,0.006606171,173.5742998
Yolo,San Francisco,2/18/20,24612,0.094882033,149.9645389
Yolo,San Joaquin,2/18/20,27200,0.050816697,98.38058809
Yolo,San Mateo,2/18/20,29318,0.061343013,147.180813
Yolo,Santa Clara,2/18/20,54869,0.086098004,173.5692633
Yolo,Santa Cruz,2/18/20,7163,0.011615245,192.9676258
Yolo,Solano,2/18/20,20644,0.497277677,122.5357751
Yolo,Sonoma,2/18/20,12748,0.053430127,137.0494311
Alameda,did not enter other counties,2/18/20,56795,0.443560173,97.88552872
Contra Costa,did not enter other counties,2/18/20,42385,0.499115253,95.08298045
Marin,did not enter other counties,2/18/20,7893,0.326871912,82.68081354
Napa,did not enter other counties,2/18/20,7764,0.237248841,86.23065933
Sacramento,did not enter other counties,2/18/20,53001,0.753891436,95.77497329
San Benito,did not enter other counties,2/18/20,3886,0.282810087,80.56530248
San Francisco,did not enter other counties,2/18/20,24612,0.347188363,95.87956189
San Joaquin,did not enter other counties,2/18/20,27200,0.620330882,94.73283668
San Mateo,did not enter other counties,2/18/20,29318,0.368203834,100.3980702
Santa Clara,did not enter other counties,2/18/20,54869,0.642694418,94.8772607
Santa Cruz,did not enter other counties,2/18/20,7163,0.563032249,85.65532271
Solano,did not enter other counties,2/18/20,20644,0.380837047,91.52776116
Sonoma,did not enter other counties,2/18/20,12748,0.679243803,93.92701374
Yolo,did not enter other counties,2/18/20,13775,0.241960073,85.56801475
Alameda,Contra Costa,2/19/20,41696,0.289664309,109.2450526
Alameda,Marin,2/19/20,6856,0.020492438,125.3750478
Alameda,Napa,2/19/20,7193,0.024312187,124.3425487
Alameda,Sacramento,2/19/20,53997,0.032553898,138.2944048
Alameda,San Benito,2/19/20,2975,0.004456374,125.2753853
Alameda,San Francisco,2/19/20,27530,0.138767013,107.6534149
Alameda,San Joaquin,2/19/20,26141,0.091433094,114.6962164
Alameda,San Mateo,2/19/20,30712,0.115229099,111.2147037
Alameda,Santa Clara,2/19/20,55564,0.163406115,108.8924146
Alameda,Santa Cruz,2/19/20,6240,0.005609181,148.3760733
Alameda,Solano,2/19/20,18584,0.058053304,120.5975726
Alameda,Sonoma,2/19/20,12191,0.008706275,126.3127708
Alameda,Yolo,2/19/20,12997,0.028820179,141.6016163
Contra Costa,Alameda,2/19/20,58119,0.403755756,110.018669
Contra Costa,Marin,2/19/20,6856,0.037941289,118.2512684
Contra Costa,Napa,2/19/20,7193,0.050484459,122.1163238
Contra Costa,Sacramento,2/19/20,53997,0.054009977,134.9385554
Contra Costa,San Benito,2/19/20,2975,0.00292594,137.5933044
Contra Costa,San Francisco,2/19/20,27530,0.103798926,110.8909346
Contra Costa,San Joaquin,2/19/20,26141,0.04264198,122.3756826
Contra Costa,San Mateo,2/19/20,30712,0.055353031,120.2403372
Contra Costa,Santa Clara,2/19/20,55564,0.050244628,121.3088217
Contra Costa,Santa Cruz,2/19/20,6240,0.003165771,159.1118939
Contra Costa,Solano,2/19/20,18584,0.137279355,115.1008929
Contra Costa,Sonoma,2/19/20,12191,0.016812164,121.5453129
Contra Costa,Yolo,2/19/20,12997,0.0514198,139.517
Marin,Alameda,2/19/20,58119,0.173716453,128.0777091
Marin,Contra Costa,2/19/20,41696,0.230746791,119.5688087
Marin,Napa,2/19/20,7193,0.093057176,134.4400878
Marin,Sacramento,2/19/20,53997,0.04084014,164.0284038
Marin,San Benito,2/19/20,2975,0.004813302,174.2949525
Marin,San Francisco,2/19/20,27530,0.311551925,114.2142425
Marin,San Joaquin,2/19/20,26141,0.019836639,152.2828253
Marin,San Mateo,2/19/20,30712,0.122374562,129.5495243
Marin,Santa Clara,2/19/20,55564,0.045361727,136.670454
Marin,Santa Cruz,2/19/20,6240,0.004229872,143.5043863
Marin,Solano,2/19/20,18584,0.11697783,128.7809977
Marin,Sonoma,2/19/20,12191,0.317094516,114.1743158
Marin,Yolo,2/19/20,12997,0.04084014,161.0629563
Napa,Alameda,2/19/20,58119,0.196440984,116.8510689
Napa,Contra Costa,2/19/20,41696,0.292645628,113.8275418
Napa,Marin,2/19/20,6856,0.088697345,124.5475029
Napa,Sacramento,2/19/20,53997,0.171694703,130.900529
Napa,San Benito,2/19/20,2975,0.001668289,125.4119975
Napa,San Francisco,2/19/20,27530,0.118448492,121.4800215
Napa,San Joaquin,2/19/20,26141,0.030168219,128.7689514
Napa,San Mateo,2/19/20,30712,0.062421799,130.3554674
Napa,Santa Clara,2/19/20,55564,0.019741415,130.0071264
Napa,Santa Cruz,2/19/20,6240,0.000973168,84.77162531
Napa,Solano,2/19/20,18584,0.648964271,108.3049643
Napa,Sonoma,2/19/20,12191,0.18601418,110.4943136
Napa,Yolo,2/19/20,12997,0.194772696,128.5430481
Sacramento,Alameda,2/19/20,58119,0.035038984,138.7621769
Sacramento,Contra Costa,2/19/20,41696,0.041706021,134.5451896
